final_cluster_id,week,complaint_count
241,2017-05-15,1
241.0,2015-06-22,1
241.0,2015-07-06,1
241.0,2015-07-27,1
241.0,2015-08-17,1
241.0,2015-11-09,1
241.0,2016-01-18,2
241.0,2016-02-01,1
241.0,2016-02-15,1
241.0,2016-02-22,1
241.0,2016-02-29,1
241.0,2016-03-07,1
241.0,2016-03-21,1
241.0,2016-03-28,1
241.0,2016-04-25,1
241.0,2016-05-30,1
241.0,2016-06-06,1
241.0,2016-07-11,1
241.0,2016-07-18,1
241.0,2016-08-01,1
241.0,2016-08-29,1
241.0,2016-09-12,4
241.0,2016-11-07,1
241.0,2016-12-05,1
241.0,2016-12-19,1
241.0,2017-01-16,1
241.0,2017-02-13,1
241.0,2017-02-20,2
241.0,2017-03-20,1
241.0,2017-05-08,3
241.0,2017-05-22,3
241.0,2017-06-05,5
241.0,2017-06-12,3
241.0,2017-06-26,9
241.0,2017-07-10,1
241.0,2017-07-17,6
241.0,2017-07-24,5
241.0,2017-07-31,3
241.0,2017-08-14,1
241.0,2017-08-21,1
242,2015-03-16,1
242,2015-04-20,2
242,2015-05-04,1
242,2015-06-01,1
242,2015-10-05,1
242,2015-10-12,1
242,2015-12-14,1
242,2015-12-21,2
242,2015-12-28,4
242,2016-01-18,1
242,2016-01-25,2
242,2016-02-08,1
242,2016-02-15,3
242,2016-02-22,2
242,2016-03-21,2
242,2016-03-28,1
242,2016-04-04,1
242,2016-04-11,2
242,2016-04-18,1
242,2016-04-25,2
242,2016-05-02,3
242,2016-05-09,1
242,2016-05-16,3
242,2016-05-30,1
242,2016-06-20,1
242,2016-07-04,1
242,2016-07-11,1
242,2016-07-25,2
242,2016-08-01,1
242,2016-08-08,2
242,2016-08-15,1
242,2016-08-22,1
242,2016-08-29,4
242,2016-09-05,1
242,2016-10-03,2
242,2016-10-10,2
242,2016-10-17,2
242,2016-10-24,3
242,2016-11-07,1
242,2016-11-14,3
242,2016-11-21,1
242,2016-12-05,3
242,2016-12-12,4
242,2016-12-19,2
242,2016-12-26,2
242,2017-01-02,7
242,2017-01-09,2
242,2017-01-16,3
242,2017-01-23,11
242,2017-02-06,2
242,2017-02-13,4
242,2017-02-20,1
242,2017-02-27,3
242,2017-03-06,7
242,2017-03-13,4
242,2017-03-20,2
242,2017-04-03,12
242,2017-04-10,2
242,2017-04-17,3
242,2017-04-24,13
242,2017-05-01,11
242,2017-05-08,7
242,2017-05-15,5
242,2017-07-10,1
242.0,2015-04-20,1
242.0,2015-12-21,1
242.0,2016-01-25,1
242.0,2016-02-15,1
242.0,2016-02-22,1
242.0,2016-03-21,2
242.0,2016-04-25,3
242.0,2016-05-09,1
242.0,2016-08-15,1
242.0,2016-10-03,2
242.0,2016-11-07,2
242.0,2016-12-19,1
242.0,2016-12-26,1
242.0,2017-01-09,1
242.0,2017-01-16,1
242.0,2017-01-23,1
242.0,2017-01-30,1
242.0,2017-02-06,2
242.0,2017-02-13,1
242.0,2017-03-06,1
242.0,2017-03-20,1
242.0,2017-03-27,3
242.0,2017-04-03,1
242.0,2017-04-24,1
242.0,2017-05-01,1
242.0,2017-05-08,2
242.0,2017-05-15,3
242.0,2017-05-22,10
242.0,2017-05-29,8
242.0,2017-06-05,7
242.0,2017-06-19,10
242.0,2017-06-26,3
242.0,2017-07-03,4
242.0,2017-07-10,17
242.0,2017-07-17,7
242.0,2017-07-24,12
242.0,2017-07-31,8
242.0,2017-08-07,1
242.0,2017-08-14,6
242.0,2017-08-21,1
242.0,2017-08-28,1
242.0,2017-09-04,2
242.0,2017-10-30,1
243,2015-03-23,1
243,2015-03-30,1
243,2015-04-06,3
243,2015-04-13,4
243,2015-04-20,1
243,2015-04-27,3
243,2015-05-11,3
243,2015-05-18,3
243,2015-05-25,2
243,2015-06-01,1
243,2015-06-08,5
243,2015-06-15,1
243,2015-06-22,1
243,2015-06-29,2
243,2015-07-20,1
243,2015-07-27,1
243,2015-08-03,3
243,2015-08-10,1
243,2015-08-17,1
243,2015-08-24,1
243,2015-09-07,2
243,2015-09-14,2
243,2015-09-21,6
243,2015-09-28,2
243,2015-10-12,1
243,2015-10-19,3
243,2015-10-26,4
243,2015-11-02,4
243,2015-11-16,2
243,2015-11-30,2
243,2015-12-07,1
243,2015-12-14,3
243,2015-12-28,2
243,2016-01-04,1
243,2016-01-11,1
243,2016-01-18,1
243,2016-01-25,3
243,2016-02-08,2
243,2016-02-15,2
243,2016-02-22,2
243,2016-02-29,1
243,2016-03-07,1
243,2016-03-14,3
243,2016-03-21,3
243,2016-03-28,1
243,2016-04-04,2
243,2016-04-25,2
243,2016-05-02,2
243,2016-05-09,3
243,2016-05-16,2
243,2016-05-30,4
243,2016-06-06,1
243,2016-06-20,3
243,2016-07-04,1
243,2016-07-25,1
243,2016-08-01,1
243,2016-08-15,3
243,2016-08-22,4
243,2016-08-29,3
243,2016-09-05,2
243,2016-09-19,3
243,2016-10-24,1
243,2016-10-31,1
243,2016-11-07,1
243,2016-12-19,3
243,2016-12-26,1
243,2017-01-02,1
243,2017-01-23,8
243,2017-01-30,1
243,2017-02-13,1
243,2017-02-20,2
243,2017-03-06,3
243,2017-03-13,3
243,2017-03-20,2
243,2017-03-27,1
243,2017-04-03,2
243,2017-04-10,1
243,2017-04-17,1
243,2017-04-24,5
243,2017-05-01,1
243.0,2015-04-06,1
243.0,2015-05-04,1
243.0,2015-06-29,1
243.0,2015-07-06,1
243.0,2015-07-13,1
243.0,2015-08-10,2
243.0,2015-08-31,1
243.0,2015-09-07,1
243.0,2015-10-12,1
243.0,2015-10-19,1
243.0,2015-11-02,1
243.0,2015-11-16,3
243.0,2015-11-23,1
243.0,2015-12-14,1
243.0,2016-03-07,1
243.0,2016-03-14,1
243.0,2016-03-28,1
243.0,2016-04-04,1
243.0,2016-04-11,1
243.0,2016-04-25,1
243.0,2016-05-30,2
243.0,2016-06-06,1
243.0,2016-07-25,1
243.0,2016-08-01,1
243.0,2016-08-08,1
243.0,2016-08-22,2
243.0,2016-09-05,1
243.0,2016-09-26,1
243.0,2016-10-17,1
243.0,2016-12-19,1
243.0,2017-01-16,1
243.0,2017-01-23,1
243.0,2017-01-30,1
243.0,2017-02-20,1
243.0,2017-02-27,1
243.0,2017-03-13,1
243.0,2017-05-29,1
243.0,2017-06-05,4
243.0,2017-06-19,1
243.0,2017-07-17,1
243.0,2017-07-24,1
243.0,2017-07-31,1
243.0,2017-08-07,2
243.0,2017-08-14,1
244,2015-03-16,1
244,2015-03-30,1
244,2015-04-06,2
244,2015-04-27,2
244,2015-05-11,1
244,2015-06-01,1
244,2015-06-15,1
244,2015-06-22,1
244,2015-07-06,1
244,2015-07-13,1
244,2015-08-10,1
244,2015-08-24,1
244,2015-09-07,3
244,2015-10-19,3
244,2015-10-26,2
244,2015-11-02,1
244,2015-11-16,1
244,2015-11-23,1
244,2015-11-30,2
244,2015-12-07,2
244,2015-12-14,2
244,2016-01-04,3
244,2016-01-18,1
244,2016-01-25,1
244,2016-02-01,2
244,2016-02-22,1
244,2016-02-29,1
244,2016-03-07,1
244,2016-03-14,1
244,2016-03-21,1
244,2016-04-11,1
244,2016-04-18,3
244,2016-04-25,4
244,2016-05-02,2
244,2016-05-09,1
244,2016-05-16,1
244,2016-06-06,3
244,2016-06-27,2
244,2016-07-04,2
244,2016-07-11,2
244,2016-07-18,1
244,2016-08-01,1
244,2016-08-08,1
244,2016-08-15,1
244,2016-08-29,1
244,2016-09-05,1
244,2016-09-12,2
244,2016-09-19,1
244,2016-09-26,2
244,2016-10-10,2
244,2016-10-17,2
244,2016-10-31,1
244,2017-01-09,1
244,2017-01-30,2
244,2017-02-20,2
244,2017-02-27,2
244,2017-04-03,1
244,2017-04-24,1
244,2017-05-29,1
244.0,2015-06-01,1
244.0,2015-08-03,1
244.0,2015-08-24,2
244.0,2015-11-09,1
244.0,2015-12-07,1
244.0,2016-01-25,1
244.0,2016-02-01,1
244.0,2016-03-21,1
244.0,2016-03-28,1
244.0,2016-04-11,1
244.0,2016-05-16,1
244.0,2016-05-23,1
244.0,2016-05-30,1
244.0,2016-06-13,1
244.0,2016-07-25,1
244.0,2016-09-12,1
244.0,2016-09-19,1
244.0,2016-10-17,1
244.0,2016-10-24,1
244.0,2016-10-31,1
244.0,2017-01-16,1
244.0,2017-01-23,1
244.0,2017-05-22,1
244.0,2017-05-29,2
244.0,2017-06-05,1
244.0,2017-06-26,1
244.0,2017-07-17,1
245,2015-05-04,1
245,2015-08-03,2
245,2015-10-05,1
245,2015-11-16,1
245,2016-03-14,1
245,2016-05-09,1
245,2016-05-23,1
245,2016-08-15,1
245,2016-10-03,2
245,2016-10-10,2
245,2016-10-17,1
245,2016-10-24,1
245,2016-11-21,1
245,2016-12-19,1
245,2017-01-16,1
245,2017-01-30,1
245,2017-02-06,1
245,2017-04-17,1
245,2017-05-15,1
245,2017-05-29,2
245.0,2016-09-26,1
245.0,2016-11-21,1
245.0,2017-03-13,1
245.0,2017-05-29,1
245.0,2017-06-05,1
245.0,2017-08-21,2
246,2015-06-15,1
246,2015-08-03,1
246,2015-11-02,1
246,2015-11-09,1
246,2016-02-22,1
246,2016-03-07,1
246,2016-04-18,1
246,2016-04-25,1
246,2016-07-11,2
246,2016-10-10,1
246,2016-10-17,2
246,2016-11-14,1
246,2016-12-12,1
246,2016-12-26,1
246,2017-01-02,1
246,2017-01-23,1
246,2017-03-13,1
246,2017-03-20,1
246,2017-03-27,1
246,2017-04-24,2
246.0,2016-05-30,1
246.0,2016-07-11,1
246.0,2016-10-17,2
246.0,2016-10-31,1
246.0,2017-03-06,1
246.0,2017-05-08,3
246.0,2017-07-10,1
246.0,2017-07-24,1
246.0,2017-08-07,1
246.0,2017-08-28,1
247,2015-03-16,1
247,2015-04-27,1
247,2015-05-25,1
247,2015-06-29,1
247,2015-09-14,2
247,2015-10-26,1
247,2015-11-09,1
247,2015-11-16,1
247,2015-12-07,1
247,2015-12-14,1
247,2016-01-11,1
247,2016-03-21,1
247,2016-03-28,1
247,2016-05-02,1
247,2016-05-09,1
247,2016-05-30,2
247,2016-06-27,1
247,2016-07-04,1
247,2016-08-01,1
247,2016-08-08,1
247,2016-08-22,1
247,2016-08-29,1
247,2016-09-12,1
247,2016-09-19,2
247,2016-10-10,1
247,2016-11-07,1
247,2016-12-05,1
247,2017-01-16,1
247,2017-01-23,1
247,2017-02-27,1
247,2017-03-06,1
247,2017-03-13,1
247,2017-03-20,1
247,2017-03-27,2
247,2017-04-03,1
247,2017-04-10,1
247,2017-05-01,1
247,2017-05-08,1
247.0,2015-12-07,1
247.0,2016-01-11,1
247.0,2016-02-22,1
247.0,2016-03-14,1
247.0,2016-03-28,1
247.0,2016-04-04,1
247.0,2016-07-25,2
247.0,2016-09-12,1
247.0,2017-01-16,1
247.0,2017-02-06,1
247.0,2017-02-20,1
247.0,2017-03-06,1
247.0,2017-04-10,1
247.0,2017-05-22,1
247.0,2017-06-19,1
247.0,2017-06-26,2
247.0,2017-07-03,1
247.0,2017-07-17,1
247.0,2017-07-31,1
248,2015-03-16,5
248,2015-03-23,20
248,2015-03-30,31
248,2015-04-06,25
248,2015-04-13,20
248,2015-04-20,38
248,2015-04-27,33
248,2015-05-04,25
248,2015-05-11,30
248,2015-05-18,33
248,2015-05-25,26
248,2015-06-01,33
248,2015-06-08,29
248,2015-06-15,22
248,2015-06-22,19
248,2015-06-29,20
248,2015-07-06,23
248,2015-07-13,27
248,2015-07-20,32
248,2015-07-27,16
248,2015-08-03,24
248,2015-08-10,22
248,2015-08-17,28
248,2015-08-24,27
248,2015-08-31,21
248,2015-09-07,20
248,2015-09-14,20
248,2015-09-21,17
248,2015-09-28,27
248,2015-10-05,20
248,2015-10-12,15
248,2015-10-19,30
248,2015-10-26,19
248,2015-11-02,19
248,2015-11-09,14
248,2015-11-16,18
248,2015-11-23,15
248,2015-11-30,17
248,2015-12-07,19
248,2015-12-14,14
248,2015-12-21,10
248,2015-12-28,16
248,2016-01-04,18
248,2016-01-11,22
248,2016-01-18,22
248,2016-01-25,19
248,2016-02-01,21
248,2016-02-08,18
248,2016-02-15,29
248,2016-02-22,22
248,2016-02-29,48
248,2016-03-07,44
248,2016-03-14,58
248,2016-03-21,43
248,2016-03-28,52
248,2016-04-04,66
248,2016-04-11,59
248,2016-04-18,48
248,2016-04-25,54
248,2016-05-02,46
248,2016-05-09,41
248,2016-05-16,48
248,2016-05-23,37
248,2016-05-30,26
248,2016-06-06,39
248,2016-06-13,36
248,2016-06-20,53
248,2016-06-27,38
248,2016-07-04,30
248,2016-07-11,46
248,2016-07-18,26
248,2016-07-25,56
248,2016-08-01,39
248,2016-08-08,50
248,2016-08-15,29
248,2016-08-22,39
248,2016-08-29,34
248,2016-09-05,59
248,2016-09-12,44
248,2016-09-19,53
248,2016-09-26,45
248,2016-10-03,59
248,2016-10-10,65
248,2016-10-17,43
248,2016-10-24,43
248,2016-10-31,38
248,2016-11-07,34
248,2016-11-14,36
248,2016-11-21,22
248,2016-11-28,25
248,2016-12-05,33
248,2016-12-12,38
248,2016-12-19,23
248,2016-12-26,28
248,2017-01-02,37
248,2017-01-09,68
248,2017-01-16,872
248,2017-01-23,405
248,2017-01-30,192
248,2017-02-06,177
248,2017-02-13,149
248,2017-02-20,123
248,2017-02-27,108
248,2017-03-06,105
248,2017-03-13,130
248,2017-03-20,108
248,2017-03-27,129
248,2017-04-03,135
248,2017-04-10,143
248,2017-04-17,107
248,2017-04-24,146
248,2017-05-01,112
248,2017-05-08,79
248,2017-05-15,34
248,2017-05-22,7
248,2017-05-29,13
248,2017-06-05,1
248,2017-06-12,3
248,2017-06-19,1
248,2017-07-10,1
248.0,2015-03-16,2
248.0,2015-03-23,12
248.0,2015-03-30,2
248.0,2015-04-06,7
248.0,2015-04-13,9
248.0,2015-04-20,9
248.0,2015-04-27,5
248.0,2015-05-04,2
248.0,2015-05-11,12
248.0,2015-05-18,3
248.0,2015-05-25,1
248.0,2015-06-01,7
248.0,2015-06-08,3
248.0,2015-06-15,8
248.0,2015-06-22,3
248.0,2015-06-29,8
248.0,2015-07-06,7
248.0,2015-07-13,9
248.0,2015-07-20,11
248.0,2015-07-27,2
248.0,2015-08-03,2
248.0,2015-08-10,1
248.0,2015-08-17,6
248.0,2015-08-24,7
248.0,2015-08-31,4
248.0,2015-09-07,6
248.0,2015-09-14,7
248.0,2015-09-21,4
248.0,2015-09-28,5
248.0,2015-10-05,6
248.0,2015-10-12,6
248.0,2015-10-19,5
248.0,2015-10-26,4
248.0,2015-11-02,6
248.0,2015-11-09,4
248.0,2015-11-16,6
248.0,2015-11-23,4
248.0,2015-11-30,13
248.0,2015-12-07,3
248.0,2015-12-14,8
248.0,2015-12-21,2
248.0,2015-12-28,6
248.0,2016-01-04,3
248.0,2016-01-11,6
248.0,2016-01-18,6
248.0,2016-01-25,5
248.0,2016-02-01,5
248.0,2016-02-08,7
248.0,2016-02-15,5
248.0,2016-02-22,14
248.0,2016-02-29,7
248.0,2016-03-07,13
248.0,2016-03-14,9
248.0,2016-03-21,11
248.0,2016-03-28,17
248.0,2016-04-04,18
248.0,2016-04-11,21
248.0,2016-04-18,13
248.0,2016-04-25,19
248.0,2016-05-02,10
248.0,2016-05-09,15
248.0,2016-05-16,12
248.0,2016-05-23,11
248.0,2016-05-30,7
248.0,2016-06-06,11
248.0,2016-06-13,12
248.0,2016-06-20,13
248.0,2016-06-27,8
248.0,2016-07-04,4
248.0,2016-07-11,13
248.0,2016-07-18,9
248.0,2016-07-25,10
248.0,2016-08-01,7
248.0,2016-08-08,14
248.0,2016-08-15,9
248.0,2016-08-22,8
248.0,2016-08-29,16
248.0,2016-09-05,15
248.0,2016-09-12,10
248.0,2016-09-19,11
248.0,2016-09-26,16
248.0,2016-10-03,14
248.0,2016-10-10,14
248.0,2016-10-17,10
248.0,2016-10-24,11
248.0,2016-10-31,13
248.0,2016-11-07,13
248.0,2016-11-14,10
248.0,2016-11-21,12
248.0,2016-11-28,12
248.0,2016-12-05,14
248.0,2016-12-12,9
248.0,2016-12-19,11
248.0,2016-12-26,13
248.0,2017-01-02,12
248.0,2017-01-09,20
248.0,2017-01-16,253
248.0,2017-01-23,112
248.0,2017-01-30,37
248.0,2017-02-06,52
248.0,2017-02-13,23
248.0,2017-02-20,36
248.0,2017-02-27,30
248.0,2017-03-06,35
248.0,2017-03-13,28
248.0,2017-03-20,22
248.0,2017-03-27,27
248.0,2017-04-03,36
248.0,2017-04-10,30
248.0,2017-04-17,9
248.0,2017-04-24,9
248.0,2017-05-01,9
248.0,2017-05-08,25
248.0,2017-05-15,59
248.0,2017-05-22,95
248.0,2017-05-29,82
248.0,2017-06-05,97
248.0,2017-06-12,90
248.0,2017-06-19,106
248.0,2017-06-26,88
248.0,2017-07-03,90
248.0,2017-07-10,118
248.0,2017-07-17,110
248.0,2017-07-24,117
248.0,2017-07-31,105
248.0,2017-08-07,44
248.0,2017-08-14,46
248.0,2017-08-21,32
248.0,2017-08-28,14
248.0,2017-09-04,17
248.0,2017-09-11,3
248.0,2017-09-18,3
248.0,2017-10-30,1
249,2015-04-13,1
249,2015-05-11,1
249,2015-05-18,1
249,2015-06-08,2
249,2015-06-29,1
249,2015-07-13,1
249,2015-07-20,1
249,2015-07-27,3
249,2015-08-03,9
249,2015-08-17,1
249,2015-09-21,2
249,2015-09-28,1
249,2015-10-05,1
249,2015-11-02,4
249,2015-11-09,1
249,2015-12-07,2
249,2015-12-21,1
249,2015-12-28,1
249,2016-01-11,3
249,2016-01-18,1
249,2016-02-01,1
249,2016-02-08,2
249,2016-02-15,1
249,2016-03-14,1
249,2016-04-11,1
249,2016-04-18,1
249,2016-04-25,1
249,2016-05-16,1
249,2016-05-30,1
249,2016-08-08,1
249,2016-08-22,1
249,2016-09-26,1
249,2016-10-03,1
249,2016-10-10,1
249,2016-10-31,5
249,2016-11-14,1
249,2016-12-12,2
249,2016-12-26,1
249,2017-01-23,1
249,2017-02-13,2
249,2017-02-27,1
249,2017-03-06,3
249,2017-04-03,1
249.0,2016-04-04,1
249.0,2016-06-13,1
249.0,2016-08-15,1
249.0,2016-09-26,1
249.0,2016-10-31,2
249.0,2016-12-19,1
249.0,2017-03-06,1
249.0,2017-05-29,1
249.0,2017-06-05,3
249.0,2017-06-12,2
249.0,2017-07-03,2
249.0,2017-08-14,1
25,2015-03-23,2
25,2015-03-30,1
25,2015-04-06,2
25,2015-04-20,3
25,2015-04-27,2
25,2015-05-18,1
25,2015-05-25,3
25,2015-06-01,2
25,2015-06-08,6
25,2015-06-15,1
25,2015-06-22,2
25,2015-06-29,6
25,2015-07-13,2
25,2015-07-20,1
25,2015-07-27,1
25,2015-08-03,3
25,2015-08-17,2
25,2015-08-31,2
25,2015-09-07,1
25,2015-09-14,4
25,2015-09-21,5
25,2015-10-05,2
25,2015-10-19,2
25,2015-10-26,2
25,2015-11-02,2
25,2015-11-09,1
25,2015-11-16,1
25,2015-11-23,1
25,2015-12-07,2
25,2015-12-21,1
25,2015-12-28,2
25,2016-01-04,1
25,2016-01-11,2
25,2016-01-25,4
25,2016-02-08,5
25,2016-02-22,2
25,2016-02-29,1
25,2016-03-28,3
25,2016-04-04,5
25,2016-04-11,3
25,2016-04-25,3
25,2016-05-09,1
25,2016-05-16,3
25,2016-05-23,2
25,2016-05-30,4
25,2016-06-06,1
25,2016-06-13,1
25,2016-06-20,2
25,2016-06-27,3
25,2016-07-04,4
25,2016-07-11,1
25,2016-07-18,3
25,2016-07-25,2
25,2016-08-01,2
25,2016-08-08,1
25,2016-08-15,5
25,2016-08-22,1
25,2016-08-29,2
25,2016-09-05,2
25,2016-09-12,4
25,2016-09-19,3
25,2016-09-26,1
25,2016-10-03,2
25,2016-10-17,4
25,2016-10-24,5
25,2016-10-31,4
25,2016-11-07,5
25,2016-11-14,4
25,2016-11-21,1
25,2016-11-28,2
25,2016-12-12,4
25,2016-12-19,1
25,2016-12-26,7
25,2017-01-02,1
25,2017-01-09,6
25,2017-01-16,2
25,2017-01-23,2
25,2017-01-30,3
25,2017-02-06,1
25,2017-02-13,1
25,2017-02-20,6
25,2017-02-27,2
25,2017-03-06,4
25,2017-03-13,2
25,2017-03-20,5
25,2017-03-27,5
25,2017-04-03,3
25,2017-04-10,3
25,2017-04-17,1
25,2017-04-24,3
25,2017-05-01,2
25,2017-05-08,3
25,2017-05-15,2
25,2017-05-22,1
25.0,2015-04-13,1
25.0,2015-04-20,1
25.0,2015-06-01,1
25.0,2015-06-08,2
25.0,2015-07-13,2
25.0,2015-07-20,1
25.0,2015-08-10,3
25.0,2015-08-17,1
25.0,2015-09-28,1
25.0,2015-10-19,2
25.0,2015-11-02,1
25.0,2015-11-09,1
25.0,2015-12-14,1
25.0,2016-01-25,2
25.0,2016-02-22,1
25.0,2016-03-28,1
25.0,2016-04-04,1
25.0,2016-04-11,2
25.0,2016-05-16,1
25.0,2016-05-23,1
25.0,2016-05-30,1
25.0,2016-06-06,1
25.0,2016-06-20,1
25.0,2016-07-04,1
25.0,2016-07-25,1
25.0,2016-08-08,1
25.0,2016-08-15,1
25.0,2016-09-05,1
25.0,2016-10-10,1
25.0,2016-10-17,1
25.0,2016-10-24,1
25.0,2016-11-28,1
25.0,2016-12-05,1
25.0,2016-12-19,1
25.0,2016-12-26,2
25.0,2017-01-02,1
25.0,2017-02-06,1
25.0,2017-02-13,2
25.0,2017-02-20,1
25.0,2017-03-06,1
25.0,2017-03-13,1
25.0,2017-03-27,1
25.0,2017-04-03,1
25.0,2017-05-01,2
25.0,2017-05-08,2
25.0,2017-05-15,2
25.0,2017-05-22,2
25.0,2017-05-29,5
25.0,2017-06-05,16
25.0,2017-06-12,5
25.0,2017-06-19,2
25.0,2017-06-26,4
25.0,2017-07-03,3
25.0,2017-07-10,6
25.0,2017-07-17,2
25.0,2017-07-24,2
25.0,2017-07-31,2
250,2015-11-02,1
250,2016-01-11,1
250,2016-01-18,1
250,2016-01-25,1
250,2016-02-22,1
250,2016-02-29,3
250,2016-03-07,5
250,2016-03-14,1
250,2016-04-11,1
250,2016-05-09,1
250,2016-05-16,1
250,2016-06-06,2
250,2016-06-13,1
250,2016-10-03,2
